"","subject","trial","sector","length","animal","questions_sector_1","questions_sector_2","questions_biggersmaller","posteriors_new_1","posteriors_new_2","posteriors_new_3","posteriors_new_4","answers_old","t_question","t_response","response","prevTrial","prevSubject","isNewSector","isNewSubject","secId","animal1","animal2","animal3","animal4","animal5"
"2065",8,1,3,1,5,4,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1334201.01922917,1334201.89007212,1,6,8,TRUE,FALSE,99,0,0,0,0,1
"2066",9,1,4,6,5,4,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1569378.88229977,1569380.90455236,1,3,9,TRUE,FALSE,99,2,3,0,0,1
"2067",10,1,1,6,5,1,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,86992.190287278,NA,NA,1,10,TRUE,FALSE,99,1,0,1,1,3
"2068",11,1,4,1,1,3,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,92498.486986756,92500.395675413,1,3,11,TRUE,FALSE,99,1,0,0,0,0
"2069",12,1,2,3,5,2,4,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,525494.879466653,525496.35522197,1,4,12,TRUE,FALSE,99,0,0,0,1,2
"2070",13,1,4,4,5,2,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,606749.438440936,606750.573793995,2,2,13,TRUE,FALSE,99,2,1,0,0,1
"2071",14,1,2,1,4,1,4,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,601006.376731664,601008.85365897,2,3,14,TRUE,FALSE,99,0,0,0,1,0
"2072",15,1,2,1,4,4,2,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,784890.916625729,784893.017089709,1,1,15,TRUE,FALSE,99,0,0,0,1,0
"2073",16,1,1,2,4,4,2,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,790691.893583615,790693.33085505,1,6,16,TRUE,FALSE,99,0,1,0,1,0
"2074",17,1,2,5,2,2,3,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,1295795.71136683,1295796.83519999,2,1,17,TRUE,FALSE,99,0,1,0,0,4
"2075",18,1,1,4,5,2,4,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1579444.18963104,1579446.28482157,2,1,18,TRUE,FALSE,99,0,1,0,1,2
"2076",19,1,1,5,3,1,4,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,1632523.75421454,1632524.90333096,2,3,19,TRUE,FALSE,99,1,0,2,1,1
"2077",20,1,2,3,5,3,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,3204707.35557831,3204709.22999952,1,1,20,TRUE,FALSE,99,0,0,0,0,3
"2078",21,1,3,4,4,1,4,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,3794591.39743308,3794593.33886273,1,1,21,TRUE,FALSE,99,2,1,0,1,0
"2079",22,1,1,2,3,1,2,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,3808866.52886555,3808867.83778012,2,5,22,TRUE,FALSE,99,0,0,1,0,1
"2080",1,1,3,5,4,4,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,431271.584652645,431273.001233305,2,1,1,TRUE,FALSE,100,0,1,2,2,0
"2081",3,1,4,1,1,4,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,862917.533976738,862919.912762957,2,3,3,TRUE,FALSE,100,1,0,0,0,0
"2082",4,1,1,4,4,2,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,2323617.59308157,2323619.64012332,2,4,4,TRUE,FALSE,100,0,1,0,2,1
"2083",5,1,1,3,5,3,1,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,2399956.82718662,2399958.32590882,1,1,5,TRUE,FALSE,100,0,0,0,1,2
"2084",6,1,1,2,4,2,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,2404514.00296686,2404515.17812247,1,1,6,TRUE,FALSE,100,0,0,0,1,1
"2085",7,1,4,2,1,1,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1339288.9366093,1339291.05279686,1,6,7,TRUE,FALSE,100,2,0,0,0,0
"2086",8,1,4,1,2,4,3,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,1334201.01922917,1334201.89007212,1,1,8,TRUE,FALSE,100,0,1,0,0,0
"2087",9,1,2,2,4,1,4,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1569378.88229977,1569380.90455236,1,6,9,TRUE,FALSE,100,0,0,0,1,1
"2088",10,1,3,4,2,2,4,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,86992.190287278,NA,NA,6,10,TRUE,FALSE,100,1,1,0,0,2
"2089",11,1,1,5,5,3,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,92498.486986756,92500.395675413,1,1,11,TRUE,FALSE,100,0,2,0,1,2
"2090",12,1,1,3,4,2,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,525494.879466653,525496.35522197,1,3,12,TRUE,FALSE,100,0,1,0,2,0
"2091",13,1,4,2,2,3,4,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,606749.438440936,606750.573793995,2,4,13,TRUE,FALSE,100,1,1,0,0,0
"2092",14,1,2,1,2,4,3,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,601006.376731664,601008.85365897,2,1,14,TRUE,FALSE,100,0,1,0,0,0
"2093",15,1,4,1,1,3,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,784890.916625729,784893.017089709,1,1,15,TRUE,FALSE,100,1,0,0,0,0
"2094",16,1,2,1,5,3,1,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,790691.893583615,790693.33085505,1,2,16,TRUE,FALSE,100,0,0,0,0,1
"2095",17,1,2,2,3,1,4,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,1295795.71136683,1295796.83519999,2,5,17,TRUE,FALSE,100,0,0,1,1,0
"2096",18,1,3,5,1,2,1,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1579444.18963104,1579446.28482157,2,4,18,TRUE,FALSE,100,1,2,1,1,0
"2097",19,1,1,2,4,2,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1632523.75421454,1632524.90333096,2,5,19,TRUE,FALSE,100,1,0,0,1,0
"2098",20,1,2,2,5,3,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,3204707.35557831,3204709.22999952,1,3,20,TRUE,FALSE,100,1,0,0,0,1
"2099",21,1,1,6,2,4,2,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,3794591.39743308,3794593.33886273,1,4,21,TRUE,FALSE,100,0,2,1,0,3
"2100",22,1,4,2,1,4,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3808866.52886555,3808867.83778012,2,2,22,TRUE,FALSE,100,1,0,0,0,1
"2101",1,1,3,2,4,1,2,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,431898.275676139,431899.979994388,2,5,1,TRUE,FALSE,101,0,0,0,2,0
"2102",3,1,2,3,1,1,4,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,863697.123594222,863698.780790115,2,1,3,TRUE,FALSE,101,3,0,0,0,0
"2103",4,1,3,5,5,3,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,2324186.15213984,2324187.20237649,1,4,4,TRUE,FALSE,101,2,0,0,2,1
"2104",5,1,3,4,1,3,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,2400517.42017267,2400518.88675599,1,3,5,TRUE,FALSE,101,2,0,0,2,0
"2105",6,1,1,3,4,1,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,2405179.21132899,2405181.26071539,1,2,6,TRUE,FALSE,101,1,0,0,2,0
"2106",7,1,2,1,5,2,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1339909.79529332,1339911.6863344,1,2,7,TRUE,FALSE,101,0,0,0,0,1
"2107",8,1,4,5,1,4,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1334873.69372958,1334875.18865251,2,1,8,TRUE,FALSE,101,5,0,0,0,0
"2108",9,1,4,3,5,1,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1570014.97478616,1570016.16092129,2,2,9,TRUE,FALSE,101,1,1,0,0,1
"2109",10,1,1,1,1,2,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,87755.130727291,87756.847587445,1,4,10,TRUE,FALSE,101,1,0,0,0,0
"2110",11,1,3,4,1,1,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,93187.593837797,93189.923986976,1,5,11,TRUE,FALSE,101,1,3,0,0,0
"2111",12,1,2,3,5,3,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,526140.020549932,526141.275544842,1,3,12,TRUE,FALSE,101,0,0,1,0,2
"2112",13,1,2,2,4,1,4,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,607587.994318823,607589.327880306,2,2,13,TRUE,FALSE,101,0,0,0,1,1
"2113",14,1,4,4,1,4,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,601570.46978084,601571.331420193,1,1,14,TRUE,FALSE,101,3,0,0,0,1
"2114",15,1,3,1,5,1,4,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,785442.677065325,785444.29795023,2,1,15,TRUE,FALSE,101,0,0,0,0,1
"2115",16,1,3,4,5,1,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,791306.468730864,791307.962702917,1,1,16,TRUE,FALSE,101,1,0,0,2,1
"2116",17,1,3,2,4,2,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1296392.95387295,1296394.17167344,1,2,17,TRUE,FALSE,101,0,0,1,1,0
"2117",18,1,2,1,4,1,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1580098.61425438,1580100.06973559,1,5,18,TRUE,FALSE,101,0,0,0,1,0
"2118",19,1,4,2,2,2,1,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,1633309.61167299,1633311.16405941,2,2,19,TRUE,FALSE,101,0,2,0,0,0
"2119",20,1,2,1,1,2,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,3205367.21331655,3205368.9813785,1,2,20,TRUE,FALSE,101,1,0,0,0,0
"2120",21,1,4,6,1,4,3,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3795271.27272096,3795272.53934842,2,6,21,TRUE,FALSE,101,2,1,0,0,3
"2121",22,1,1,6,1,2,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,3809560.42085533,3809562.15915948,2,2,22,TRUE,FALSE,101,2,0,0,3,1
"2122",1,1,4,2,2,4,1,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,431898.275676139,431899.979994388,2,2,1,TRUE,FALSE,102,0,1,0,0,1
"2123",3,1,4,4,2,4,2,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,863697.123594222,863698.780790115,2,3,3,TRUE,FALSE,102,1,3,0,0,0
"2124",4,1,3,3,4,3,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,2324186.15213984,2324187.20237649,1,5,4,TRUE,FALSE,102,2,0,0,1,0
"2125",5,1,1,5,5,1,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,2400517.42017267,2400518.88675599,1,4,5,TRUE,FALSE,102,0,1,0,3,1
"2126",6,1,4,3,5,2,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,2405179.21132899,2405181.26071539,1,3,6,TRUE,FALSE,102,1,0,1,0,1
"2127",7,1,2,3,5,3,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1339909.79529332,1339911.6863344,1,1,7,TRUE,FALSE,102,0,0,0,0,3
"2128",8,1,3,5,3,2,1,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,1334873.69372958,1334875.18865251,2,5,8,TRUE,FALSE,102,1,2,1,0,1
"2129",9,1,2,3,5,1,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1570014.97478616,1570016.16092129,2,3,9,TRUE,FALSE,102,1,0,0,0,2
"2130",10,1,2,5,1,3,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,87755.130727291,87756.847587445,1,1,10,TRUE,FALSE,102,1,1,0,2,1
"2131",11,1,3,4,4,3,2,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,93187.593837797,93189.923986976,1,4,11,TRUE,FALSE,102,1,0,1,2,0
"2132",12,1,3,2,4,3,4,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,526140.020549932,526141.275544842,1,3,12,TRUE,FALSE,102,0,0,1,1,0
"2133",13,1,2,3,1,2,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,607587.994318823,607589.327880306,2,2,13,TRUE,FALSE,102,1,0,1,1,0
"2134",14,1,4,4,2,3,4,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,601570.46978084,601571.331420193,1,4,14,TRUE,FALSE,102,2,2,0,0,0
"2135",15,1,4,3,1,3,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,785442.677065325,785444.29795023,2,1,15,TRUE,FALSE,102,3,0,0,0,0
"2136",16,1,3,2,4,4,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,791306.468730864,791307.962702917,1,4,16,TRUE,FALSE,102,0,0,0,2,0
"2137",17,1,4,2,4,1,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1296392.95387295,1296394.17167344,1,2,17,TRUE,FALSE,102,0,0,0,1,1
"2138",18,1,4,2,1,1,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1580098.61425438,1580100.06973559,1,1,18,TRUE,FALSE,102,2,0,0,0,0
"2139",19,1,4,3,5,1,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1633309.61167299,1633311.16405941,2,2,19,TRUE,FALSE,102,0,1,0,0,2
"2140",20,1,1,2,4,3,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,3205367.21331655,3205368.9813785,1,1,20,TRUE,FALSE,102,0,0,0,2,0
"2141",21,1,1,3,4,1,4,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,3795271.27272096,3795272.53934842,2,6,21,TRUE,FALSE,102,0,1,0,2,0
"2142",22,1,4,3,5,4,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,3809560.42085533,3809562.15915948,2,6,22,TRUE,FALSE,102,0,0,0,0,3
"2143",1,1,3,1,3,1,2,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,431898.275676139,431899.979994388,2,2,1,TRUE,FALSE,103,0,0,1,0,0
"2144",3,1,1,5,5,4,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,863697.123594222,863698.780790115,2,4,3,TRUE,FALSE,103,2,1,0,1,1
"2145",4,1,3,2,5,4,1,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,2324186.15213984,2324187.20237649,1,3,4,TRUE,FALSE,103,0,0,1,0,1
"2146",5,1,4,3,1,2,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,2400517.42017267,2400518.88675599,1,5,5,TRUE,FALSE,103,2,1,0,0,0
"2147",6,1,2,5,2,4,2,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,2405179.21132899,2405181.26071539,1,3,6,TRUE,FALSE,103,0,3,0,0,2
"2148",7,1,3,1,5,2,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1339909.79529332,1339911.6863344,1,3,7,TRUE,FALSE,103,0,0,0,0,1
"2149",8,1,4,3,1,4,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1334873.69372958,1334875.18865251,2,5,8,TRUE,FALSE,103,1,2,0,0,0
"2150",9,1,1,1,1,1,3,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1570014.97478616,1570016.16092129,2,3,9,TRUE,FALSE,103,1,0,0,0,0
"2151",10,1,1,6,1,1,3,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,87755.130727291,87756.847587445,1,5,10,TRUE,FALSE,103,3,2,0,1,0
"2152",11,1,1,2,1,1,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,93187.593837797,93189.923986976,1,4,11,TRUE,FALSE,103,1,0,0,1,0
"2153",12,1,3,3,4,4,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,526140.020549932,526141.275544842,1,2,12,TRUE,FALSE,103,0,0,0,1,2
"2154",13,1,2,1,1,3,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,607587.994318823,607589.327880306,2,3,13,TRUE,FALSE,103,1,0,0,0,0
"2155",14,1,2,4,4,1,4,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,601570.46978084,601571.331420193,1,4,14,TRUE,FALSE,103,3,0,0,1,0
"2156",15,1,3,3,3,2,3,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,785442.677065325,785444.29795023,2,3,15,TRUE,FALSE,103,1,1,1,0,0
"2157",16,1,4,1,2,4,1,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,791306.468730864,791307.962702917,1,2,16,TRUE,FALSE,103,0,1,0,0,0
"2158",17,1,3,4,4,3,4,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1296392.95387295,1296394.17167344,1,2,17,TRUE,FALSE,103,0,2,0,1,1
"2159",18,1,1,1,4,4,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1580098.61425438,1580100.06973559,1,2,18,TRUE,FALSE,103,0,0,0,1,0
"2160",19,1,2,3,5,1,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1633309.61167299,1633311.16405941,2,3,19,TRUE,FALSE,103,1,0,0,0,2
"2161",20,1,1,3,5,2,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,3205367.21331655,3205368.9813785,1,2,20,TRUE,FALSE,103,0,0,0,2,1
"2162",21,1,1,1,4,4,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,3795271.27272096,3795272.53934842,2,3,21,TRUE,FALSE,103,0,0,0,1,0
"2163",22,1,2,5,4,4,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,3809560.42085533,3809562.15915948,2,3,22,TRUE,FALSE,103,1,0,0,2,2
"2164",1,1,2,3,5,4,1,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,431898.275676139,431899.979994388,2,1,1,TRUE,FALSE,104,0,0,1,1,1
"2165",3,1,3,2,5,3,1,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,863697.123594222,863698.780790115,2,5,3,TRUE,FALSE,104,1,0,0,0,1
"2166",4,1,4,2,1,3,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,2324186.15213984,2324187.20237649,1,2,4,TRUE,FALSE,104,1,0,0,0,1
"2167",5,1,4,3,5,4,1,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,2400517.42017267,2400518.88675599,1,3,5,TRUE,FALSE,104,1,1,0,0,1
"2168",6,1,2,3,4,4,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,2405179.21132899,2405181.26071539,1,5,6,TRUE,FALSE,104,0,1,0,1,1
"2169",7,1,3,4,4,2,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1339909.79529332,1339911.6863344,1,1,7,TRUE,FALSE,104,0,0,1,3,0
"2170",8,1,3,1,4,3,4,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1334873.69372958,1334875.18865251,2,3,8,TRUE,FALSE,104,0,0,0,1,0
"2171",9,1,3,5,1,2,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1570014.97478616,1570016.16092129,2,1,9,TRUE,FALSE,104,2,1,2,0,0
"2172",10,1,4,3,5,1,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,87755.130727291,87756.847587445,1,6,10,TRUE,FALSE,104,1,0,0,0,2
"2173",11,1,2,5,5,1,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,93187.593837797,93189.923986976,1,2,11,TRUE,FALSE,104,1,1,0,0,3
"2174",12,1,4,3,1,4,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,526140.020549932,526141.275544842,1,3,12,TRUE,FALSE,104,2,1,0,0,0
"2175",13,1,3,1,4,4,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,607587.994318823,607589.327880306,2,1,13,TRUE,FALSE,104,0,0,0,1,0
"2176",14,1,2,6,5,2,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,601570.46978084,601571.331420193,1,4,14,TRUE,FALSE,104,2,0,0,0,4
"2177",15,1,2,2,4,4,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,785442.677065325,785444.29795023,2,3,15,TRUE,FALSE,104,0,0,0,1,1
"2178",16,1,4,1,5,1,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,791306.468730864,791307.962702917,1,1,16,TRUE,FALSE,104,0,0,0,0,1
"2179",17,1,4,1,5,1,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1296392.95387295,1296394.17167344,1,4,17,TRUE,FALSE,104,0,0,0,0,1
"2180",18,1,2,3,1,2,4,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1580098.61425438,1580100.06973559,1,1,18,TRUE,FALSE,104,1,0,0,2,0
"2181",19,1,3,2,3,2,1,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,1633309.61167299,1633311.16405941,2,3,19,TRUE,FALSE,104,0,0,1,0,1
"2182",20,1,1,3,2,2,4,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,3205367.21331655,3205368.9813785,1,3,20,TRUE,FALSE,104,0,1,0,2,0
